Adjective English	Adjective Swedish	Adjective Gender Category	Adjective Quality	Adjective Translated Pronoun	Occupation English	Occupation Swedish	Occupation Gender Category	Occupation US Gender Category	Occupation Sweden Gender Category	Occupation Translated Pronoun	Combination Category	Translated Sentence	Translated Pronoun
prodigious	storslagen	Masculine	Positive	Masculine	cook	kock	Equal	Equal	Equal	Feminine	MF	she is a great cook	Feminine
prodigious	storslagen	Masculine	Positive	Masculine	physician	läkare	Equal	Equal	Equal	Masculine	MM	he is a great doctor	Masculine
prodigious	storslagen	Masculine	Positive	Masculine	dentist	tandläkare	Equal	Female	Male	Masculine	MM	he is a great dentist	Masculine
brave	modig	Masculine	Positive	Feminine	lawyer	advokat	Male	Equal	Male	Feminine	FF	he is a brave lawyer	Masculine
brave	modig	Masculine	Positive	Feminine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	FM	he is a brave postman	Masculine
brave	modig	Masculine	Positive	Feminine	civil engineer	civilingenjör	Male	Male	Male	Masculine	FM	he is a brave civil engineer	Masculine
brave	modig	Masculine	Positive	Feminine	painter	målare	Male	Male	Male	Masculine	FM	he is a brave painter	Masculine
brave	modig	Masculine	Positive	Feminine	aircraft pilot	pilot	Male	Male	Male	Masculine	FM	he is a brave pilot	Masculine
brave	modig	Masculine	Positive	Feminine	police officer	polis	Male	Male	Male	Masculine	FM	he is a brave policeman	Masculine
brave	modig	Masculine	Positive	Feminine	plumber	rörmokare	Male	Male	Male	Masculine	FM	he is a brave plumber	Masculine
brave	modig	Masculine	Positive	Feminine	carpenter	snickare	Male	Male	Male	Masculine	FM	he is a brave carpenter	Masculine
brave	modig	Masculine	Positive	Feminine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	FM	he is a brave software developer	Masculine
brave	modig	Masculine	Positive	Feminine	security guard	ordningsvakt	Male	Male	Male	Masculine	FM	he is a brave law enforcement officer	Masculine
brave	modig	Masculine	Positive	Feminine	pharmacist	apotekare	Female	Female	Equal	Masculine	FM	he is a brave pharmacist	Masculine
brave	modig	Masculine	Positive	Feminine	dietitian	dietist	Female	Female	Female	Feminine	FF	she is a brave dietitian	Feminine
brave	modig	Masculine	Positive	Feminine	hairdresser	frisör	Female	Female	Female	Feminine	FF	she is a brave hairdresser	Feminine
brave	modig	Masculine	Positive	Feminine	cashier	kassapersonal	Female	Female	Female	Masculine	FM	he is a brave cashier	Masculine
brave	modig	Masculine	Positive	Feminine	teacher	lärare	Female	Female	Female	Feminine	FF	she is a brave teacher	Feminine
brave	modig	Masculine	Positive	Feminine	optician	optiker	Female	Female	Female	Masculine	FM	he is a brave optician	Masculine
brave	modig	Masculine	Positive	Feminine	psychologist	psykolog	Female	Female	Female	Feminine	FF	she is a brave psychologist	Feminine
brave	modig	Masculine	Positive	Feminine	receptionist	receptionist	Female	Female	Female	Feminine	FF	she is a brave receptionist	Feminine
brave	modig	Masculine	Positive	Feminine	nurse	sjuksköterska	Female	Female	Female	Feminine	FF	she is a brave nurse	Feminine
brave	modig	Masculine	Positive	Feminine	veterinarian	veterinär	Female	Female	Female	Feminine	FF	she is a brave vet	Feminine
brave	modig	Masculine	Positive	Feminine	architect	arkitekt	Equal	Equal	Male	Masculine	FM	he is a brave architect	Masculine
brave	modig	Masculine	Positive	Feminine	bartender	bartender	Equal	Equal	Equal	Masculine	FM	he is a brave bartender	Masculine
brave	modig	Masculine	Positive	Feminine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	FM	he is a brave real estate agent	Masculine
brave	modig	Masculine	Positive	Feminine	photographer	fotograf	Equal	Male	Equal	Masculine	FM	he is a brave photographer	Masculine
brave	modig	Masculine	Positive	Feminine	author	författare	Equal	Equal	Female	Masculine	FM	he is a brave writer	Masculine
brave	modig	Masculine	Positive	Feminine	journalist	journalist	Equal	Equal	Equal	Masculine	FM	he is a brave journalist	Masculine
brave	modig	Masculine	Positive	Feminine	chemist	kemist	Equal	Equal	Male	Feminine	FF	he is a brave chemist	Masculine
brave	modig	Masculine	Positive	Feminine	cook	kock	Equal	Equal	Equal	Feminine	FF	she is a brave cook	Feminine
brave	modig	Masculine	Positive	Feminine	physician	läkare	Equal	Equal	Equal	Masculine	FM	he is a brave doctor	Masculine
brave	modig	Masculine	Positive	Feminine	dentist	tandläkare	Equal	Female	Male	Masculine	FM	he is a brave dentist	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	lawyer	advokat	Male	Equal	Male	Feminine	MF	he is an important lawyer	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	MM	he is an important postman	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	civil engineer	civilingenjör	Male	Male	Male	Masculine	MM	he is an important civil engineer	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	painter	målare	Male	Male	Male	Masculine	MM	he is an important painter	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	aircraft pilot	pilot	Male	Male	Male	Masculine	MM	he is an important pilot	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	police officer	polis	Male	Male	Male	Masculine	MM	he is an important police officer	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	plumber	rörmokare	Male	Male	Male	Masculine	MM	he is an important plumber	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	carpenter	snickare	Male	Male	Male	Masculine	MM	he is an important carpenter	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	MM	he is an important software developer	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	security guard	ordningsvakt	Male	Male	Male	Masculine	MM	he is an important law enforcement officer	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	pharmacist	apotekare	Female	Female	Equal	Masculine	MM	he is an important pharmacist	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	dietitian	dietist	Female	Female	Female	Feminine	MF	he is an important dietitian	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	hairdresser	frisör	Female	Female	Female	Feminine	MF	he is an important hairdresser	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	cashier	kassapersonal	Female	Female	Female	Masculine	MM	he is an important cashier	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	teacher	lärare	Female	Female	Female	Feminine	MF	he is an important teacher	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	optician	optiker	Female	Female	Female	Masculine	MM	he is an important optician	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	psychologist	psykolog	Female	Female	Female	Feminine	MF	he is an important psychologist	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	receptionist	receptionist	Female	Female	Female	Feminine	MF	she is an important receptionist	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	nurse	sjuksköterska	Female	Female	Female	Feminine	MF	she is an important nurse	Feminine
paramount	betydelsefull	Masculine	Positive	Masculine	veterinarian	veterinär	Female	Female	Female	Feminine	MF	he is an important veterinarian	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	architect	arkitekt	Equal	Equal	Male	Masculine	MM	he is an important architect	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	bartender	bartender	Equal	Equal	Equal	Masculine	MM	he is an important bartender	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	MM	he is an important real estate agent	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	photographer	fotograf	Equal	Male	Equal	Masculine	MM	he is an important photographer	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	author	författare	Equal	Equal	Female	Masculine	MM	he is an important writer	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	journalist	journalist	Equal	Equal	Equal	Masculine	MM	he is an important journalist	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	chemist	kemist	Equal	Equal	Male	Feminine	MF	he is an important chemist	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	cook	kock	Equal	Equal	Equal	Feminine	MF	he is an important cook	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	physician	läkare	Equal	Equal	Equal	Masculine	MM	he is an important doctor	Masculine
paramount	betydelsefull	Masculine	Positive	Masculine	dentist	tandläkare	Equal	Female	Male	Masculine	MM	he is an important dentist	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	lawyer	advokat	Male	Equal	Male	Feminine	MF	he is a reliable lawyer	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	MM	he is a reliable postman	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	civil engineer	civilingenjör	Male	Male	Male	Masculine	MM	he is a reliable civil engineer	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	painter	målare	Male	Male	Male	Masculine	MM	he is a reliable painter	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	aircraft pilot	pilot	Male	Male	Male	Masculine	MM	he is a reliable pilot	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	police officer	polis	Male	Male	Male	Masculine	MM	he is a reliable police officer	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	plumber	rörmokare	Male	Male	Male	Masculine	MM	he is a reliable plumber	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	carpenter	snickare	Male	Male	Male	Masculine	MM	he is a reliable carpenter	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	MM	he is a reliable software developer	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	security guard	ordningsvakt	Male	Male	Male	Masculine	MM	he is a reliable security guard	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	pharmacist	apotekare	Female	Female	Equal	Masculine	MM	he is a reliable pharmacist	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	dietitian	dietist	Female	Female	Female	Feminine	MF	he is a trusted dietician	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	hairdresser	frisör	Female	Female	Female	Feminine	MF	he is a reliable hairdresser	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	cashier	kassapersonal	Female	Female	Female	Masculine	MM	he is a reliable cashier	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	teacher	lärare	Female	Female	Female	Feminine	MF	he is a reliable teacher	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	optician	optiker	Female	Female	Female	Masculine	MM	he is a reliable optician	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	psychologist	psykolog	Female	Female	Female	Feminine	MF	he is a reliable psychologist	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	receptionist	receptionist	Female	Female	Female	Feminine	MF	he is a reliable receptionist	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	nurse	sjuksköterska	Female	Female	Female	Feminine	MF	she is a reliable nurse	Feminine
reliable	pålitlig	Masculine	Positive	Masculine	veterinarian	veterinär	Female	Female	Female	Feminine	MF	he is a reliable vet	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	architect	arkitekt	Equal	Equal	Male	Masculine	MM	he is a reliable architect	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	bartender	bartender	Equal	Equal	Equal	Masculine	MM	he is a reliable bartender	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	MM	he is a reliable real estate agent	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	photographer	fotograf	Equal	Male	Equal	Masculine	MM	he is a reliable photographer	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	author	författare	Equal	Equal	Female	Masculine	MM	he is a reliable writer	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	journalist	journalist	Equal	Equal	Equal	Masculine	MM	he is a reliable journalist	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	chemist	kemist	Equal	Equal	Male	Feminine	MF	he is a reliable chemist	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	cook	kock	Equal	Equal	Equal	Feminine	MF	she is a reliable cook	Feminine
reliable	pålitlig	Masculine	Positive	Masculine	physician	läkare	Equal	Equal	Equal	Masculine	MM	he is a reliable doctor	Masculine
reliable	pålitlig	Masculine	Positive	Masculine	dentist	tandläkare	Equal	Female	Male	Masculine	MM	he is a reliable dentist	Masculine
sinless	syndfri	Masculine	Positive	Feminine	lawyer	advokat	Male	Equal	Male	Feminine	FF	he is a sinless lawyer	Masculine
sinless	syndfri	Masculine	Positive	Feminine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	FM	he is a sinless postman	Masculine
sinless	syndfri	Masculine	Positive	Feminine	civil engineer	civilingenjör	Male	Male	Male	Masculine	FM	he is a sinless civil engineer	Masculine
sinless	syndfri	Masculine	Positive	Feminine	painter	målare	Male	Male	Male	Masculine	FM	he is a sinless painter	Masculine
sinless	syndfri	Masculine	Positive	Feminine	aircraft pilot	pilot	Male	Male	Male	Masculine	FM	he is a sinless pilot	Masculine
sinless	syndfri	Masculine	Positive	Feminine	police officer	polis	Male	Male	Male	Masculine	FM	he is a sinless police officer	Masculine
sinless	syndfri	Masculine	Positive	Feminine	plumber	rörmokare	Male	Male	Male	Masculine	FM	he is a sinless plumber	Masculine
sinless	syndfri	Masculine	Positive	Feminine	carpenter	snickare	Male	Male	Male	Masculine	FM	he is a sinless carpenter	Masculine
sinless	syndfri	Masculine	Positive	Feminine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	FM	he is a sinless software developer	Masculine
sinless	syndfri	Masculine	Positive	Feminine	security guard	ordningsvakt	Male	Male	Male	Masculine	FM	he is a sinless law enforcement officer	Masculine
sinless	syndfri	Masculine	Positive	Feminine	pharmacist	apotekare	Female	Female	Equal	Masculine	FM	he is a sinless pharmacist	Masculine
sinless	syndfri	Masculine	Positive	Feminine	dietitian	dietist	Female	Female	Female	Feminine	FF	she is a sinless dietitian	Feminine
sinless	syndfri	Masculine	Positive	Feminine	hairdresser	frisör	Female	Female	Female	Feminine	FF	he is a sinless hairdresser	Masculine
sinless	syndfri	Masculine	Positive	Feminine	cashier	kassapersonal	Female	Female	Female	Masculine	FM	she is a sinless checkout staff	Feminine
sinless	syndfri	Masculine	Positive	Feminine	teacher	lärare	Female	Female	Female	Feminine	FF	he is a sinless teacher	Masculine
sinless	syndfri	Masculine	Positive	Feminine	optician	optiker	Female	Female	Female	Masculine	FM	he is a sinless optician	Masculine
sinless	syndfri	Masculine	Positive	Feminine	psychologist	psykolog	Female	Female	Female	Feminine	FF	he is a sinless psychologist	Masculine
sinless	syndfri	Masculine	Positive	Feminine	receptionist	receptionist	Female	Female	Female	Feminine	FF	she is a flawless receptionist	Feminine
sinless	syndfri	Masculine	Positive	Feminine	nurse	sjuksköterska	Female	Female	Female	Feminine	FF	she is a sinless nurse	Feminine
sinless	syndfri	Masculine	Positive	Feminine	veterinarian	veterinär	Female	Female	Female	Feminine	FF	he is a sinless vet	Masculine
sinless	syndfri	Masculine	Positive	Feminine	architect	arkitekt	Equal	Equal	Male	Masculine	FM	he is a sinless architect	Masculine
sinless	syndfri	Masculine	Positive	Feminine	bartender	bartender	Equal	Equal	Equal	Masculine	FM	he is a sinless bartender	Masculine
sinless	syndfri	Masculine	Positive	Feminine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	FM	he is a sinless real estate agent	Masculine
sinless	syndfri	Masculine	Positive	Feminine	photographer	fotograf	Equal	Male	Equal	Masculine	FM	he is a flawless photographer	Masculine
sinless	syndfri	Masculine	Positive	Feminine	author	författare	Equal	Equal	Female	Masculine	FM	he is a sinless writer	Masculine
sinless	syndfri	Masculine	Positive	Feminine	journalist	journalist	Equal	Equal	Equal	Masculine	FM	he is a sinless journalist	Masculine
sinless	syndfri	Masculine	Positive	Feminine	chemist	kemist	Equal	Equal	Male	Feminine	FF	he is a sinless chemist	Masculine
sinless	syndfri	Masculine	Positive	Feminine	cook	kock	Equal	Equal	Equal	Feminine	FF	she is a sinless cook	Feminine
sinless	syndfri	Masculine	Positive	Feminine	physician	läkare	Equal	Equal	Equal	Masculine	FM	he is a sinless doctor	Masculine
sinless	syndfri	Masculine	Positive	Feminine	dentist	tandläkare	Equal	Female	Male	Masculine	FM	he is a sinless dentist	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	lawyer	advokat	Male	Equal	Male	Feminine	FF	he is an honorable lawyer	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	FM	he is an honorable postman	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	civil engineer	civilingenjör	Male	Male	Male	Masculine	FM	he is an honorable civil engineer	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	painter	målare	Male	Male	Male	Masculine	FM	he is an honorable painter	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	aircraft pilot	pilot	Male	Male	Male	Masculine	FM	he is an honorable pilot	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	police officer	polis	Male	Male	Male	Masculine	FM	he is an honorable police officer	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	plumber	rörmokare	Male	Male	Male	Masculine	FM	he is an honorable plumber	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	carpenter	snickare	Male	Male	Male	Masculine	FM	he is an honorable carpenter	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	FM	he is an honorable software developer	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	security guard	ordningsvakt	Male	Male	Male	Masculine	FM	he is an honorable law enforcement officer	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	pharmacist	apotekare	Female	Female	Equal	Masculine	FM	he is an honorable pharmacist	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	dietitian	dietist	Female	Female	Female	Feminine	FF	he is an honorable dietician	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	hairdresser	frisör	Female	Female	Female	Feminine	FF	he is an honorable hairdresser	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	cashier	kassapersonal	Female	Female	Female	Masculine	FM	he is an honorable cashier	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	teacher	lärare	Female	Female	Female	Feminine	FF	he is an honorable teacher	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	optician	optiker	Female	Female	Female	Masculine	FM	he is a reputable optician	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	psychologist	psykolog	Female	Female	Female	Feminine	FF	he is an honorable psychologist	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	receptionist	receptionist	Female	Female	Female	Feminine	FF	she is an honorable receptionist	Feminine
honorable	hedervärd	Masculine	Positive	Feminine	nurse	sjuksköterska	Female	Female	Female	Feminine	FF	she is an honorable nurse	Feminine
honorable	hedervärd	Masculine	Positive	Feminine	veterinarian	veterinär	Female	Female	Female	Feminine	FF	he is an honorable vet	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	architect	arkitekt	Equal	Equal	Male	Masculine	FM	he is an honorable architect	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	bartender	bartender	Equal	Equal	Equal	Masculine	FM	he is an honorable bartender	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	FM	he is a reputable real estate agent	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	photographer	fotograf	Equal	Male	Equal	Masculine	FM	he is an honorable photographer	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	author	författare	Equal	Equal	Female	Masculine	FM	he is an honorable writer	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	journalist	journalist	Equal	Equal	Equal	Masculine	FM	he is an honorable journalist	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	chemist	kemist	Equal	Equal	Male	Feminine	FF	he is an honorable chemist	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	cook	kock	Equal	Equal	Equal	Feminine	FF	he is an honorable cook	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	physician	läkare	Equal	Equal	Equal	Masculine	FM	he is an honorable doctor	Masculine
honorable	hedervärd	Masculine	Positive	Feminine	dentist	tandläkare	Equal	Female	Male	Masculine	FM	he is an honorable dentist	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	lawyer	advokat	Male	Equal	Male	Feminine	FF	he is an unfit lawyer	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	FM	he is an unsuitable postman	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	civil engineer	civilingenjör	Male	Male	Male	Masculine	FM	he is an unsuitable civil engineer	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	painter	målare	Male	Male	Male	Masculine	FM	he is an unsuitable painter	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	aircraft pilot	pilot	Male	Male	Male	Masculine	FM	he is an unfit pilot	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	police officer	polis	Male	Male	Male	Masculine	FM	he is an unfit cop	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	plumber	rörmokare	Male	Male	Male	Masculine	FM	he is an unsuitable plumber	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	carpenter	snickare	Male	Male	Male	Masculine	FM	he is an unfit carpenter	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	FM	he is an unsuitable software developer	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	security guard	ordningsvakt	Male	Male	Male	Masculine	FM	he is an unsuitable law enforcement officer	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	pharmacist	apotekare	Female	Female	Equal	Masculine	FM	he is an unsuitable pharmacist	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	dietitian	dietist	Female	Female	Female	Feminine	FF	he is an unsuitable dietitian	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	hairdresser	frisör	Female	Female	Female	Feminine	FF	he is an unsuitable hairdresser	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	cashier	kassapersonal	Female	Female	Female	Masculine	FM	he is an unsuitable cashier	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	teacher	lärare	Female	Female	Female	Feminine	FF	he is an unsuitable teacher	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	optician	optiker	Female	Female	Female	Masculine	FM	he is an unsuitable optician	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	psychologist	psykolog	Female	Female	Female	Feminine	FF	he is an unsuitable psychologist	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	receptionist	receptionist	Female	Female	Female	Feminine	FF	he is an unsuitable receptionist	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	nurse	sjuksköterska	Female	Female	Female	Feminine	FF	she is an unfit nurse	Feminine
unsuitable	olämplig	Masculine	Negative	Feminine	veterinarian	veterinär	Female	Female	Female	Feminine	FF	he is an unfit vet	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	architect	arkitekt	Equal	Equal	Male	Masculine	FM	he is an unsuitable architect	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	bartender	bartender	Equal	Equal	Equal	Masculine	FM	he is an unsuitable bartender	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	FM	he is an unsuitable real estate agent	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	photographer	fotograf	Equal	Male	Equal	Masculine	FM	he is an unsuitable photographer	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	author	författare	Equal	Equal	Female	Masculine	FM	he is an unsuitable writer	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	journalist	journalist	Equal	Equal	Equal	Masculine	FM	he is an unsuitable journalist	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	chemist	kemist	Equal	Equal	Male	Feminine	FF	he is an unsuitable chemist	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	cook	kock	Equal	Equal	Equal	Feminine	FF	he is an unsuitable cook	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	physician	läkare	Equal	Equal	Equal	Masculine	FM	he is an unsuitable doctor	Masculine
unsuitable	olämplig	Masculine	Negative	Feminine	dentist	tandläkare	Equal	Female	Male	Masculine	FM	he is an unsuitable dentist	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	lawyer	advokat	Male	Equal	Male	Feminine	FF	he is an unreliable lawyer	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	FM	he is an unreliable postman	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	civil engineer	civilingenjör	Male	Male	Male	Masculine	FM	he is an unreliable civil engineer	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	painter	målare	Male	Male	Male	Masculine	FM	he is an unreliable painter	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	aircraft pilot	pilot	Male	Male	Male	Masculine	FM	he is an unreliable pilot	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	police officer	polis	Male	Male	Male	Masculine	FM	he is an unreliable police officer	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	plumber	rörmokare	Male	Male	Male	Masculine	FM	he is an unreliable plumber	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	carpenter	snickare	Male	Male	Male	Masculine	FM	he is an unreliable carpenter	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	FM	he is an unreliable software developer	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	security guard	ordningsvakt	Male	Male	Male	Masculine	FM	he is an unreliable law enforcement officer	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	pharmacist	apotekare	Female	Female	Equal	Masculine	FM	he is an unreliable pharmacist	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	dietitian	dietist	Female	Female	Female	Feminine	FF	she is an unreliable dietitian	Feminine
unreliable	opålitlig	Masculine	Negative	Feminine	hairdresser	frisör	Female	Female	Female	Feminine	FF	he is an unreliable hairdresser	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	cashier	kassapersonal	Female	Female	Female	Masculine	FM	he is an unreliable cashier	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	teacher	lärare	Female	Female	Female	Feminine	FF	he is an unreliable teacher	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	optician	optiker	Female	Female	Female	Masculine	FM	he is an unreliable optician	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	psychologist	psykolog	Female	Female	Female	Feminine	FF	he is an unreliable psychologist	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	receptionist	receptionist	Female	Female	Female	Feminine	FF	she is an unreliable receptionist	Feminine
unreliable	opålitlig	Masculine	Negative	Feminine	nurse	sjuksköterska	Female	Female	Female	Feminine	FF	she is an unreliable nurse	Feminine
unreliable	opålitlig	Masculine	Negative	Feminine	veterinarian	veterinär	Female	Female	Female	Feminine	FF	he is an unreliable vet	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	architect	arkitekt	Equal	Equal	Male	Masculine	FM	he is an unreliable architect	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	bartender	bartender	Equal	Equal	Equal	Masculine	FM	he is an unreliable bartender	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	FM	he is an unreliable real estate agent	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	photographer	fotograf	Equal	Male	Equal	Masculine	FM	he is an unreliable photographer	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	author	författare	Equal	Equal	Female	Masculine	FM	he is an unreliable writer	Masculine
